가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
175,812508021117,쥬맥스)룩스레몬330ml,미출력,음료,기타음료,수입음료
176,8410707110674,후버)디스푸르타오렌지330ml,미출력,음료,기타음료,수입음료
177,8412042501049,몬다리즈)플레인330ml,미출력,음료,생수,생수(소)
178,84127730,TR)카카오랏200ml,미출력,음료,차음료,차음료(중)
179,8606107628011,보다보다)생수500ml,미출력,음료,기타음료,수입음료
180,86903318,타멕)사우어체리넥타200ml,미출력,음료,과채음료,과채음료(소)
181,8800243390065,로가)플랜트콜라겐부스터제로500ml,미출력,음료,스포츠/에너지,스포츠음료(중)
182,8800244140096,아임이)벤티아메리카노블랙500ml,미출력,음료,파우치음료,커피파우치
183,8800244140119,아임이)아메리카노스위트340ml,미출력,음료,파우치음료,커피파우치
184,8800244140133,아임이)아메리카노헤이즐넛향340ml,미출력,음료,파우치음료,커피파우치
185,8800244140157,아임이)벤티아메리카노헤이즐넛향500ml,미출력,음료,파우치음료,커피파우치
186,8800244140171,아임이)복숭아에이드340ml,미출력,음료,파우치음료,에이드파우치
187,8800244140195,아임이)블루레몬에이드340ml,미출력,음료,파우치음료,에이드파우치
188,8800244140218,아임이)사과에이드340ml,미출력,음료,파우치음료,에이드파우치
189,8800244140232,아임이)얼포카340ml,미출력,음료,파우치음료,에이드파우치
190,8800244140256,아임이)벤티복숭아에이드500ml,미출력,음료,파우치음료,에이드파우치
191,8800244140270,아임이)벤티블루레몬에이드500ml,미출력,음료,파우치음료,에이드파우치
192,8800244140355,아임이)온숲제로망고에이드340ml,미출력,음료,파우치음료,에이드파우치
193,8800244140379,아임이)온숲제로샤인머스캣에이드340ml,미출력,음료,파우치음료,에이드파우치
194,8800244142670,아임이)인절미맛마시는빙수340ml,미출력,음료,파우치음료,에이드파우치
195,8800244142991,성수310)더블머스캣블렌디드340ml,미출력,음료,파우치음료,에이드파우치
196,8800244143004,상상의끝)1000블랙커피500ml,미출력,음료,파우치음료,커피파우치
197,8800244143028,아임이)얼배카340ml,미출력,음료,파우치음료,에이드파우치
198,8800244143042,아임이)아샷추340ml,미출력,음료,파우치음료,에이드파우치
199,8800244143073,성수310)핑크자몽에이드340ml,미출력,음료,파우치음료,에이드파우치
200,8800244143097,성수310)망고패션블렌디드340ml,미출력,음료,파우치음료,에이드파우치
201,8800244143110,성수310)유자민트블렌디드340ml,미출력,음료,파우치음료,에이드파우치
202,8800244143134,성수310)딸기레몬블렌디드340ml,미출력,음료,파우치음료,에이드파우치
203,8800244143486,성수310)아샷추340ml,미출력,음료,파우치음료,커피파우치
204,8800244143509,성수310)얼배타340ml,미출력,음료,파우치음료,에이드파우치
205,8800244143523,성수310)얼카타340ml,미출력,음료,파우치음료,에이드파우치
206,8800244143561,성수310)더블피치블렌디드340ml,미출력,음료,파우치음료,에이드파우치
207,8800244143585,성수310)벤티더블피치블렌디드500ml,미출력,음료,파우치음료,에이드파우치
208,8800244143608,성수310)벤티딸기레몬블렌디드500ml,미출력,음료,파우치음료,에이드파우치
209,8800244143813,성수310)얼타비340ml,미출력,음료,파우치음료,에이드파우치
210,8800260681238,신세계L&B)에비앙천연광천수병330ml,미출력,음료,생수,생수(소)
211,8800260681252,신세계L&B)에비앙스파클링병330ml,미출력,음료,생수,탄산수
212,8800303660114,투민)유기농데일리레몬수펫500ml,미출력,음료,기능성음료,기타드링크
213,8801001235123,하이트)석수500ml,미출력,음료,생수,생수(소)
214,8801001235147,하이트)석수500ml*20,미출력,음료,생수,생수(소)
215,8801001236076,하이트)토닉워터펫300ml,미출력,음료,탄산음료,기타탄산음료
216,8801001236243,하이트)토닉워터제로펫300ml,미출력,음료,탄산음료,기타탄산음료
217,8801001236328,하이트)토닉워터제로홍차펫300ml,미출력,음료,탄산음료,기타탄산음료
218,8801001236342,하이트)토닉워터깔라만시300ml,미출력,음료,탄산음료,기타탄산음료
219,8801001236434,하이트)제로(무알콜)캔500ml,미출력,음료,탄산음료,기타탄산음료
220,8801001236557,하이트)토닉워터제로피치300ml,미출력,음료,탄산음료,기타탄산음료
221,8801001237004,하이트)토닉워터제로아이셔청사과맛300ml(한정),미출력,음료,탄산음료,기타탄산음료
222,8801001237882,하이트)테라제로캔350ml,미출력,음료,탄산음료,기타탄산음료
223,8801001238049,하이트)블랙보리펫520ml,미출력,음료,차음료,차음료(중)
224,8801001238179,하이트)블랙보리라이트펫520ml,미출력,음료,차음료,차음료(중)
225,8801001238315,새벽헛개500ml,미출력,음료,차음료,차음료(중)
226,8801001238391,하이트)블랙보리누룽지펫520ml,미출력,음료,차음료,차음료(중)
227,8801001238438,하이트)블랙보리다크로스트펫520ml,미출력,음료,차음료,차음료(중)
228,8801001238483,하이트)티도씨자몽아이스티펫500ml,미출력,음료,차음료,차음료(중)
229,8801001238490,하이트)티도씨체리아이스티펫500ml,미출력,음료,차음료,차음료(중)
230,8801005655026,순작)연근우엉차500ml,미출력,음료,차음료,차음료(중)
231,8801007047614,CJ)한뿌리마120ml,미출력,음료,기능성음료,건강음료
232,8801007047638,CJ)한뿌리마10입,미출력,음료,기능성음료,건강음료
233,8801007049328,CJ)홍삼진골드100ml,미출력,음료,기능성음료,건강음료
234,8801007049359,CJ)홍삼진골드100ML*10,미출력,음료,기능성음료,건강음료
235,8801007049366,CJ)홍삼진골드100ml*20,미출력,음료,기능성음료,건강음료
236,8801007070179,HK)컨디션100ml*10입,미출력,음료,기능성음료,숙취해소음료
237,8801007071046,HK)컨디션병100ml,미출력,음료,기능성음료,숙취해소음료
238,8801007171210,HK)헛개수펫500ml,미출력,음료,차음료,차음료(중)
239,8801007171234,CJ)헛개수340ml,미출력,음료,차음료,차음료(중)
240,8801007178233,HK)컨디션레이디병100ml,미출력,음료,기능성음료,숙취해소음료
241,8801007219806,아이시안블루베리10입,미출력,음료,기능성음료,건강음료
242,8801007272856,아이시안블루베리에이드190ml,미출력,음료,파우치음료,에이드파우치
243,8801007294650,CJ)헛개수1L,미출력,음료,차음료,차음료(대)
244,8801007407944,CJ)한뿌리흑삼10입,미출력,음료,기능성음료,건강음료
245,8801007408781,CJ)한뿌리흑삼100ml,미출력,음료,기능성음료,건강음료
246,8801007535098,한뿌리)홍삼진생베리10입100ml,미출력,음료,기능성음료,기타드링크
247,8801007535685,한뿌리)홍삼진생베리100ml,미출력,음료,기능성음료,기타드링크
248,8801007955551,CJ)한뿌리홍삼대보병100ml,미출력,음료,기능성음료,건강음료
249,8801007955629,CJ)한뿌리인삼대보100ml,미출력,음료,기능성음료,건강음료
250,8801007964720,CJ)한뿌리인삼대보100ml*10입,미출력,음료,기능성음료,건강음료
251,8801007964768,CJ)한뿌리홍삼대보100ml*10입,미출력,음료,기능성음료,건강음료
252,8801013777260,삼양사)상쾌환부스터병100ml,미출력,음료,기능성음료,숙취해소음료
253,8801013777468,삼양사)상쾌환부스터제로병100ml,미출력,음료,기능성음료,숙취해소음료
254,8801033800030,정식품)리얼코코넛밀크팩235ml,미출력,음료,과채음료,과채음료(소)
255,8801037001716,동서)티오피스모키라떼캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
256,8801037001730,동서)티오피스모키블랙캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
257,8801037002157,동서)맥스웰캔195ml,미출력,음료,커피음료(RTD),커피음료(소)
258,8801037003536,동서)스타벅스더블샷바닐라캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
259,8801037004731,스타벅스)브렉퍼스트블렌드275ml*6(에코백기획) ,미출력,음료,기타음료,일반음료세트
260,8801037006162,티오피)미디엄로우슈거블랙275ml,미출력,음료,커피음료(RTD),커피음료(중)
261,8801037006193,동서)티오피미디엄돌체라떼캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
262,8801037007688,동서)맥스웰블루엣캔195ml,미출력,음료,커피음료(RTD),커피음료(소)
263,8801037008173,동서)스타벅스더블샷바닐라캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
264,8801037008630,동서)스타벅스헤이즐넛병281ml,미출력,음료,커피음료(RTD),커피음료(중)
265,8801037009026,동서)티오피스모키라떼캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
266,8801037013702,동서)스타벅스더블샷돌체캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
267,8801037020519,동서)스타벅스시그니처초콜릿캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
268,8801037020687,동서)스타벅스카페베로나블랙커피캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
269,8801037021981,동서)티오피배럴에이지드향마일드380ml,미출력,음료,커피음료(RTD),커피음료(대)
270,8801037022056,동서)티오피배럴에이지드향볼드380ml,미출력,음료,커피음료(RTD),커피음료(대)
271,8801037035476,동서)스타벅스더블샷에스프레소크림캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
272,8801037039689,스타벅스)더블샷아메리카노200ml,미출력,음료,커피음료(RTD),커피음료(소)
273,8801037039795,동서)스타벅스바닐라프라푸치노병281ml,미출력,음료,커피음료(RTD),커피음료(중)
274,8801037039993,동서)티오피아메리카노캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
275,8801037040029,동서)티오피마스터라떼캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
276,8801037042863,동서)티오피더블랙캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
277,8801037055436,티오피)초코모카275ml,미출력,음료,커피음료(RTD),커피음료(중)
278,8801037055726,동서)스타벅스더블샷에스프레소크림캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
279,8801037057843,동서)티오피아메리카노캔380ml,미출력,음료,커피음료(RTD),커피음료(대)
280,8801037057867,동서)티오피더블랙캔380ml,미출력,음료,커피음료(RTD),커피음료(대)
281,8801037061062,동서)맥스웰스위트아메리카노200ml,미출력,음료,커피음료(RTD),커피음료(소)
282,8801037064346,동서)티오피마스터라떼캔380ml,미출력,음료,커피음료(RTD),커피음료(대)
283,8801037065046,스타벅스)블랙티281ml,미출력,음료,커피음료(RTD),커피음료(중)
284,8801037065282,티오피)콜드브루275ml,미출력,음료,커피음료(RTD),커피음료(중)
285,8801037065305,티오피)콜드브루스위트275ml,미출력,음료,커피음료(RTD),커피음료(중)
286,8801037066715, 동서)스타벅스시그니처초콜릿캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
287,8801037067897,동서)스타벅스파이크블랙커피캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
288,8801037068214,스타벅스)차이티281ml,미출력,음료,커피음료(RTD),커피음료(중)
289,8801037070545,동서)스타벅스파이크스위트블랙커피캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
290,8801037070859,티오피)시그니처블랙275ml,미출력,음료,커피음료(RTD),커피음료(중)
291,8801037071900,스타벅스)파이크블랙기획세트,미출력,음료,기타음료,기획음료세트
292,8801037074109,동서)스타벅스파이크블랙커피캔200ml,미출력,음료,커피음료(RTD),커피음료(소)
293,8801037077698,동서)스타벅스돌체병281ml,미출력,음료,커피음료(RTD),커피음료(중)
294,8801037077858,스타벅스)브렉퍼스트블렌드275ml,미출력,음료,커피음료(RTD),커피음료(중)
295,8801037079012,스타벅스)브렉퍼스트블렌드275ml*6(에코백기획) ,미출력,음료,기타음료,기획음료세트
296,8801037086188,동서)스타벅스오리지날병281ml,미출력,음료,커피음료(RTD),커피음료(중)
297,8801037086195,동서)스타벅스모카병281ml,미출력,음료,커피음료(RTD),커피음료(중)
298,8801037086201,스타벅스)카라멜281ml,미출력,음료,커피음료(RTD),커피음료(중)
299,8801037087543,동서)티오피마스터라떼캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
300,8801037087550,동서)티오피아메리카노캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
301,8801037087741,동서)티오피블랙캔275ml,미출력,음료,커피음료(RTD),커피음료(중)
302,8801037091397,동서)맥스웰마스터라떼캔240ml,미출력,음료,커피음료(RTD),커피음료(소)
303,8801037091410,동서)맥스웰마스터아메리카노캔240ml,미출력,음료,커피음료(RTD),커피음료(소)
304,8801037091755,동서)맑은티엔둥굴레500ml,미출력,음료,차음료,차음료(중)
305,8801037091809,동서)맑은티엔루이보스500ml,미출력,음료,차음료,차음료(중)
