가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
153,1500000136901,23가정의달)프리져브드수국다발,미출력,생활잡화,생활용품,기타면세
154,1500000136918,23가정의달)하트카네이션다발,미출력,생활잡화,생활용품,기타면세
155,1500000136925,23가정의달)파스탤작약화기,미출력,생활잡화,생활용품,기타면세
156,1500000141431,유네치)선물용박스,미출력,생활잡화,생활용품,기타생활용품
157,1500000141448,유네치)선물용쇼핑백,미출력,생활잡화,생활용품,기타생활용품
158,1500000141455,유네치)크래커띠지,미출력,생활잡화,생활용품,기타생활용품
159,1500000141462,유네치)로고스티커,미출력,생활잡화,생활용품,기타생활용품
160,1500000141479,유네치)피크닉박스,미출력,생활잡화,생활용품,기타생활용품
161,1500000149840,테팔)인덕션델리커시티타늄프라이팬24cm,미출력,생활잡화,생활용품,주방/욕실용품
162,1500000149857,테팔)인덕션델리커시티타늄프라이팬28cm,미출력,생활잡화,생활용품,주방/욕실용품
163,1500000149864,테팔)인덕션델리커시티타늄멀티팬28cm,미출력,생활잡화,생활용품,주방/욕실용품
164,1500000151287,점신)부적_천생연분성사부(애정)(APP),미출력,생활잡화,생활용품,기타생활용품
165,1500000151294,점신)부적_금은보화획득부(재물)(APP),미출력,생활잡화,생활용품,기타생활용품
166,1500000151300,점신)부적_소원성취합격부(합격)(APP),미출력,생활잡화,생활용품,기타생활용품
167,1500000151317,점신)부적_만수무강기원부(건강)(APP),미출력,생활잡화,생활용품,기타생활용품
168,1500000159665,"테팔)초코,블루프라이팬24cm,28cm2종",미출력,생활잡화,생활용품,주방/욕실용품
169,1500000159672,테팔)매직핸즈멀티6종세트,미출력,생활잡화,생활용품,주방/욕실용품
170,1500000159689,"테팔)인덕션티타늄프라이팬,멀티팬4종세트",미출력,생활잡화,생활용품,주방/욕실용품
171,1500000161439,점신)부적_천생연분성사부(애정)(24설),미출력,생활잡화,생활용품,기타생활용품
172,1500000161446,점신)부적_소원성취합격부(합격)(24설),미출력,생활잡화,생활용품,기타생활용품
173,1500000161651,점신)부적_만수무강기원부(건강)(24설),미출력,생활잡화,생활용품,기타생활용품
174,1500000165857,앱예약(이원화)하나로휴대용토치(스페셜에디션),미출력,생활잡화,생활용품,라이터/가스
175,1500000166632,24가정의달)장미한송이꽃다발,미출력,생활잡화,생활용품,기타생활용품
176,1500000166649,24가정의달)퀸스로즈다발,미출력,생활잡화,생활용품,기타생활용품
177,1500000166656,24가정의달)프리저브드미니장미수국다발,미출력,생활잡화,생활용품,기타생활용품
178,1500000166663,25화이트)플라워베어,미출력,생활잡화,생활용품,기타생활용품
179,1500000169022,썬연료)부탄가스220gx(4입묶음),미출력,생활잡화,생활용품,주방/욕실용품
180,1500000175733,LAP)빼빼로투명파우치(빨강),미출력,생활잡화,의류잡화,패션용품
181,1500000175757,LAP)빼빼로투명파우치(초록),미출력,생활잡화,의류잡화,패션용품
182,1500000175771,LAP)빼빼로LOVE볼캡(초록),미출력,생활잡화,의류잡화,패션용품
183,1500000175788,LAP)빼빼로LOVE볼캡(분홍),미출력,생활잡화,의류잡화,패션용품
184,1500000175795,LAP)빼빼로LOVE볼캡(빨강),미출력,생활잡화,의류잡화,패션용품
185,1500000175801,LAP)빼빼로LOVE볼캡(검정),미출력,생활잡화,의류잡화,패션용품
186,1500000175818,LAP)빼빼로장우산(초록),미출력,생활잡화,의류잡화,패션용품
187,1500000175825,LAP)빼빼로장우산(분홍),미출력,생활잡화,의류잡화,패션용품
188,1500000176525,에니파워)부탄가스220g(4입묶음),미출력,생활잡화,생활용품,주방/욕실용품
189,1500000178543,도기야)물고기잔4P,미출력,생활잡화,생활용품,기타생활용품
190,1500000178550,도기야)밥그릇2인세트,미출력,생활잡화,생활용품,기타생활용품
191,1500000179489,도기야)너구리도쿠리잔2인세트,미출력,생활잡화,생활용품,기타생활용품
192,1500000182205,앱예약(이원화)캡슐세제컴팩트40입(기획),미출력,생활잡화,생활용품,세제류
193,1500000182748,앱예약(이원화)볼캡젤리파우치2종(코오롱세트),미출력,생활잡화,의류잡화,패션용품
194,1500000182953,앱예약(이원화)소프트볼캡_브라운,미출력,생활잡화,의류잡화,패션용품
195,1500000182960,앱예약(이원화)상록수로고법랑컵FW,미출력,생활잡화,의류잡화,패션용품
196,1500000182977,앱예약(이원화)샐러드백2개입FW,미출력,생활잡화,의류잡화,패션용품
197,1500000182984,앱예약(이원화)젤리파우치_패턴로고FW,미출력,생활잡화,의류잡화,패션용품
198,1500000182991,앱예약(이원화)젤리파우치_코오롱스포츠로고FW,미출력,생활잡화,의류잡화,패션용품
199,1500000183011,앱예약(이원화)상록수로고법랑컵(코오롱세트),미출력,생활잡화,의류잡화,패션용품
