가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
185,8801068397635,샌드팜)토마토파스타불고기버거2편,미출력,조리빵,햄버거,햄버거
186,8801068397642,샌드팜)토마토파스타불고기버거,미출력,조리빵,햄버거,햄버거
187,8801068397659,샌드팜)로제치즈스테이크버거2편,미출력,조리빵,햄버거,햄버거
188,8801068397666,샌드팜)로제치즈스테이크버거,미출력,조리빵,햄버거,햄버거
189,8801068399844,샌드팜)스윗포테이토피자샌드위치2편(중단),미출력,조리빵,샌드위치,일반샌드위치
190,8801068399851,샌드팜)스윗포테이토피자샌드위치(중단),미출력,조리빵,샌드위치,일반샌드위치
191,8801068401073,샌드팜)프렌치토스트쏘야&치즈2편,미출력,조리빵,샌드위치,일반샌드위치
192,8801068401080,샌드팜)프렌치토스트쏘야&치즈,미출력,조리빵,샌드위치,일반샌드위치
193,8801068401127,샌드팜)스윗포테이토피자버거2편,미출력,조리빵,햄버거,햄버거
194,8801068401134,샌드팜)스윗포테이토피자버거,미출력,조리빵,햄버거,햄버거
195,8801068402643,샌드팜)피치크림치즈샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
196,8801068402650,샌드팜)피치크림치즈샌드위치,미출력,조리빵,샌드위치,일반샌드위치
197,8801068403312,샌드팜)소시지맥앤치즈샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
198,8801068403329,샌드팜)소시지맥앤치즈샌드위치,미출력,조리빵,샌드위치,일반샌드위치
199,8801068403336,샌드팜)콘버터맥앤치즈버거2편,미출력,조리빵,햄버거,햄버거
200,8801068403343,샌드팜)콘버터맥앤치즈버거,미출력,조리빵,햄버거,햄버거
201,8801068405033,샌드팜)더블소시지치아바타샌드2편,미출력,조리빵,샌드위치,프리미엄샌드위치
202,8801068405040,샌드팜)더블소시지치아바타샌드,미출력,조리빵,샌드위치,프리미엄샌드위치
203,8801068405057,샌드팜)잠봉햄치즈치아바타샌드2편,미출력,조리빵,샌드위치,프리미엄샌드위치
204,8801068405064,샌드팜)잠봉햄치즈치아바타샌드,미출력,조리빵,샌드위치,프리미엄샌드위치
205,8801068408607,삼립)스테이크에그디럭스버거2편(중단),미출력,조리빵,햄버거,햄버거
206,8801068408614,삼립)스테이크에그디럭스버거(중단),미출력,조리빵,햄버거,햄버거
207,8801068912951,삼립)크랜베리치킨에그샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
208,8801068912968,삼립)크랜베리치킨에그샌드위치,미출력,조리빵,샌드위치,일반샌드위치
209,8801068913231,샌드팜)햄치킨샐러드토스트2편,미출력,조리빵,샌드위치,일반샌드위치
210,8801068913248,샌드팜)햄치킨샐러드토스트,미출력,조리빵,샌드위치,일반샌드위치
211,8801068913675,삼립)스윗포테이토피자샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
