가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
244,8809650798136,대정)소시지나폴리탄빅파스타2편,미출력,즉석식,간편조리FF,조리면
245,8809650798228,대정)뉴반반고구마닭강정2편_속초식&갈비맛,미출력,즉석식,간편조리FF,간식/안주
246,8809650798259,대정)매콤달콤속초식닭강정2편,미출력,즉석식,간편조리FF,간식/안주
247,8809650798327,대정)쏘야볶음2편,미출력,즉석식,간편조리FF,간식/안주
248,8809650798525,대정)치킨텐더샐러드2편,미출력,즉석식,샐러드,즉석샐러드
249,8809650798556,대정)중화양장피2편,미출력,즉석식,간편조리FF,간식/안주
250,8809650798648,대정)두부김치제육볶음2편,미출력,즉석식,간편조리FF,간식/안주
251,8809650798693,대정)던파_속닭속닭갈비맛닭강정2편,미출력,즉석식,간편조리FF,간식/안주
252,8809650798709,대정)39볼로네제파스타2편,미출력,즉석식,간편조리FF,조리면
253,8809650798839,대정)42알리오올리오파스타2편,미출력,즉석식,간편조리FF,조리면
254,8809650798860,대정)밤까마귀길드_속초식닭강정2편,미출력,즉석식,간편조리FF,간식/안주
255,8809650798891,대정)한스_미트볼치즈파스타2편,미출력,즉석식,간편조리FF,조리면
256,8809650799812,대정)연유꽃빵&고추잡채2편,미출력,즉석식,간편조리FF,간식/안주
257,8809650799942,대정)새우튀김냉우동2편,미출력,즉석식,간편조리FF,조리면
258,8809679621200,스윗)고소한리코타치즈와시금치페스토샐러드2편,미출력,즉석식,샐러드,즉석샐러드
259,8809679621408,스윗)단호박리코타심플샐러드2편,미출력,즉석식,샐러드,즉석샐러드
260,8809679621422,스윗)시저닭가슴살심플샐러드2편,미출력,즉석식,샐러드,즉석샐러드
261,8809679621446,스윗)에그마요심플샐러드2편,미출력,즉석식,샐러드,즉석샐러드
262,8809679621460,스윗)훈제치킨심플샐러드2편,미출력,즉석식,샐러드,즉석샐러드
263,8809679624409,스윗)그릴드닭가슴살메밀면샐러드2편,미출력,즉석식,샐러드,즉석샐러드
264,8809679624416,스윗)분짜쌀국수샐러드2편,미출력,즉석식,샐러드,즉석샐러드
265,8809679624539,스윗)캔모아_요거트피치파인애플샐러드2편,미출력,즉석식,샐러드,즉석샐러드
266,8809679624553,스윗)트러플치즈샐러드180g,미출력,즉석식,샐러드,즉석샐러드
267,8809679625093,랩)멕시칸포크샐러드랩200g,미출력,즉석식,샐러드,즉석샐러드
268,8809679625109,랩)그릴드닭가슴살샐러드랩200g,미출력,즉석식,샐러드,즉석샐러드
269,8809679625604,스윗)구운단호박샐러드165g,미출력,즉석식,샐러드,즉석샐러드
270,8809679625703,스윗)닭가슴살샐러드165g,미출력,즉석식,샐러드,즉석샐러드
271,8809679625710,스윗)모짜렐라카프레제샐러드165g,미출력,즉석식,샐러드,즉석샐러드
272,8809679625772,스윗)콘에그듬뿍샐러드165g,미출력,즉석식,샐러드,즉석샐러드
273,8809679626137,스윗)케이준치킨너겟샐러드165g,미출력,즉석식,샐러드,즉석샐러드
274,8809679626144,스윗)리코타발사믹샐러드165g,미출력,즉석식,샐러드,즉석샐러드
275,8809679626151,스윗)멕시칸포크샐러드165g,미출력,즉석식,샐러드,즉석샐러드
276,8809679626168,랩)리코타크랜베리샐러드랩200g,미출력,즉석식,샐러드,즉석샐러드
277,8809679626175,랩)체다치즈치킨너겟샐러드랩200g,미출력,즉석식,샐러드,즉석샐러드
278,8809679626557,스윗)허니리코타딸기샐러드165g,미출력,즉석식,샐러드,즉석샐러드
279,8809679626649,스윗)귤&딸기모짜렐라샐러드,미출력,즉석식,샐러드,즉석샐러드
280,8809679626670,스윗)엔젤스노우딸기샐러드,미출력,즉석식,샐러드,즉석샐러드
