가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
207,1500000162030,대정)드빌_통햄참치마요삼각김밥(사전예약),미출력,밥류,주먹밥,더큰삼각
208,1500000162672,대정)드빌_통햄참치마요삼각2편(사전예약),미출력,밥류,주먹밥,더큰삼각
209,1500000162689,대정)드빌_제육&치즈불고기김밥(사전예약),미출력,밥류,김밥,용기/대용량김밥
210,1500000162696,대정)드빌_제육&치즈불고기김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
211,1500000162832,대정)드빌_떡만둣국정찬도시락(사전예약),미출력,밥류,도시락,정찬도시락
212,1500000162849,대정)드빌_떡만둣국정찬도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
213,1500000165673,대정)예스24_눈꽃치즈함박스테이크도시락(사전예약),미출력,밥류,도시락,정찬도시락
214,1500000165680,대정)예스24_눈꽃치즈함박스테이크도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
215,1500000166038,대정)스팸&치킨도시락(조선대특판용),미출력,밥류,도시락,주문도시락
216,1500000166045,대정)통등심돈까스&쏘야도시락(조선대특판용),미출력,밥류,도시락,주문도시락
217,1500000166434,대정)특판도시락(특판용),미출력,밥류,도시락,정찬도시락
218,1500000167240,대정)연참_마라닭갈비도시락(사전예약),미출력,밥류,도시락,정찬도시락
219,1500000167257,대정)연참_마라닭갈비도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
220,1500000167486,대정)연참_마라삼각김밥(사전예약),미출력,밥류,주먹밥,일반삼각
221,1500000167509,대정)연참_마라삼각김밥2편(사전예약),미출력,밥류,주먹밥,일반삼각
222,1500000167530,대정)특판도시락,미출력,밥류,도시락,주문도시락
223,1500000167752,대정)CJ_맥스봉소시지김밥(예약구매),미출력,밥류,김밥,줄김밥
224,1500000167769,대정)CJ_맥스봉소시지김밥2편(예약구매),미출력,밥류,김밥,줄김밥
225,1500000168520,대정)빗썸_비트코인도시락(사전예약),미출력,밥류,도시락,정찬도시락
226,1500000168544,대정)빗썸_비트코인도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
227,1500000168964,대정)뉴전주비빔삼각김밥(특판용),미출력,밥류,주먹밥,일반삼각
228,1500000169817,대정)가득찬도시락(사전예약),미출력,밥류,도시락,정찬도시락
