가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
154,8801007216317,CJ)햇반흑미밥210g*3입,미출력,가공식품,대용식,즉석밥
155,8801007217420,CJ)백설소면500g,미출력,가공식품,면식품,기타면류
156,8801007251332,CJ)비비고토종참기름전장김20g*3입,미출력,가공식품,대용식,김류
157,8801007254548,CJ)비비고직화들기름김1봉,미출력,가공식품,대용식,김류
158,8801007256238,CJ)햇반작은공기130G*3,미출력,가공식품,대용식,즉석밥
159,8801007267722,CJ)이천쌀밥,미출력,가공식품,대용식,즉석밥
160,8801007281223,CJ)햇반발아현미밥130g*3입,미출력,가공식품,대용식,즉석밥
161,8801007281247,CJ)햇반흑미밥130g*3입,미출력,가공식품,대용식,즉석밥
162,8801007289649,CJ)햇반300g*3입,미출력,가공식품,대용식,즉석밥
163,8801007289687,CJ)100%현미밥130g,미출력,가공식품,대용식,즉석밥
164,8801007290850,CJ)알래스카연어100g,미출력,가공식품,대용식,가공캔류
165,8801007307343,CJ)햇반흑미밥210g*12입,미출력,가공식품,대용식,즉석밥
166,8801007310572,CJ)햇반210g(48),미출력,가공식품,대용식,즉석밥
167,8801007314891,CJ)스팸클래식120g,미출력,가공식품,대용식,가공캔류
168,8801007347288,CJ)제일제면소소면200g,미출력,가공식품,면식품,기타면류
169,8801007348810,CJ)스팸싱글라이트80g,미출력,가공식품,대용식,가공캔류
170,8801007373218,CJ)비비고한식간장김자반20g,미출력,가공식품,대용식,김류
171,8801007403168,CJ)햇반순두부찌개국밥,미출력,가공식품,대용식,즉석컵밥
172,8801007403182,CJ)햇반사골곰탕국밥,미출력,가공식품,대용식,즉석컵밥
173,8801007403205,CJ)햇반황태국밥,미출력,가공식품,대용식,즉석컵밥
174,8801007403267,CJ)햇반미역국밥,미출력,가공식품,대용식,즉석컵밥
175,8801007423180,CJ)햇반강된장보리비빔밥,미출력,가공식품,대용식,즉석컵밥
176,8801007423203,CJ)햇반마파두부덮밥,미출력,가공식품,대용식,즉석컵밥
177,8801007423548,CJ)햇반고추장나물현미비빔밥,미출력,가공식품,대용식,즉석컵밥
178,8801007423562,CJ)햇반소고기육개장국밥,미출력,가공식품,대용식,즉석컵밥
179,8801007445069,CJ)햇반치킨커리덮밥,미출력,가공식품,대용식,즉석컵밥
180,8801007445298,CJ)햇반레드스파이시커리덮밥,미출력,가공식품,대용식,즉석컵밥
181,8801007446998,CJ)햇반직화짜장덮밥,미출력,가공식품,대용식,즉석컵밥
182,8801007512235,CJ)스팸클래식340g,미출력,가공식품,대용식,가공캔류
183,8801007512259,CJ)스팸클래식200g,미출력,가공식품,대용식,가공캔류
184,8801007519456,CJ)스팸클래식200g*3,미출력,가공식품,대용식,가공캔류
185,8801007526478,CJ)비비고삼계탕800g,미출력,가공식품,대용식,기타가공식품
186,8801007526492,CJ)비비고사골곰탕500g,미출력,가공식품,대용식,기타가공식품
187,8801007526515,CJ)비비고육개장500g,미출력,가공식품,대용식,기타가공식품
188,8801007528557,CJ)비비고두부듬뿍김치찌개460g,미출력,가공식품,대용식,기타가공식품
189,8801007528595,CJ)비비고두부듬뿍된장찌개460g,미출력,가공식품,대용식,기타가공식품
190,8801007528618,CJ)비비고스팸부대찌개460G,미출력,가공식품,대용식,기타가공식품
191,8801007535159,CJ)비비고직화구이도시락김5g*20입,미출력,가공식품,대용식,김류
192,8801007535319,CJ)비비고직화참기름김1봉,미출력,가공식품,대용식,김류
193,8801007537344,CJ)햇반콩나물국밥,미출력,가공식품,대용식,즉석컵밥
194,8801007556079,CJ)햇당면300g,미출력,가공식품,면식품,기타면류
195,8801007560922,CJ)비비고설렁탕500g,미출력,가공식품,대용식,기타가공식품
196,8801007561677,CJ)비비고미역국500g,미출력,가공식품,대용식,기타가공식품
197,8801007566412,CJ)햇반중화마파덮밥,미출력,가공식품,대용식,즉석컵밥
198,8801007566870,CJ)비비고한식간장김자반50g*3입,미출력,가공식품,대용식,김류
199,8801007608099,CJ)햇반부대찌개국밥,미출력,가공식품,대용식,즉석컵밥
200,8801007608112,CJ)햇반직화불고기덮밥,미출력,가공식품,대용식,즉석컵밥
201,8801007611679,CJ)햇반철판제육덮밥,미출력,가공식품,대용식,즉석컵밥
202,8801007611693,CJ)햇반불닭덮밥,미출력,가공식품,대용식,즉석컵밥
203,8801007618548,CJ)고메함박스테이크200g,미출력,가공식품,대용식,기타가공식품
204,8801007618579,CJ)고메토마토미트볼200g,미출력,가공식품,대용식,기타가공식품
205,8801007625058,CJ)비비고직화참기름김12봉,미출력,가공식품,대용식,김류
206,8801007628813,CJ)비비고소고기무국500g,미출력,가공식품,대용식,기타가공식품
207,8801007628851,CJ)비비고소고기장터국500g,미출력,가공식품,대용식,기타가공식품
208,8801007628899,CJ)비비고황태해장국500g,미출력,가공식품,대용식,기타가공식품
209,8801007629964,CJ)고메로제치킨180g,미출력,가공식품,대용식,기타가공식품
210,8801007638225,CJ)햇반철판김치덮밥,미출력,가공식품,대용식,즉석컵밥
211,8801007675091,CJ)햇반210g*24입,미출력,가공식품,대용식,즉석밥
212,8801007677064,CJ)햇반전복죽,미출력,가공식품,대용식,즉석죽
213,8801007683522,CJ)비비고직화들기름김12봉,미출력,가공식품,대용식,김류
214,8801007684543,CJ)햇반매일잡곡밥210g(36),미출력,가공식품,대용식,즉석밥
215,8801007684567,CJ)햇반매일잡곡밥210g*3입,미출력,가공식품,대용식,즉석밥
216,8801007710655,CJ)햇반낙지콩나물비빔밥,미출력,가공식품,대용식,즉석컵밥
217,8801007712079,CJ)비비고갈비탕400G,미출력,가공식품,대용식,기타가공식품
218,8801007715803,CJ)비비고소고기미역국300g,미출력,가공식품,대용식,기타가공식품
219,8801007732442,CJ)햇반스팸마요덮밥,미출력,가공식품,대용식,즉석컵밥
220,8801007732466,CJ)햇반버터장조림비빔밥,미출력,가공식품,대용식,즉석컵밥
221,8801007737089,CJ)비비고차돌된장찌개460G,미출력,가공식품,대용식,기타가공식품
222,8801007745657,CJ)비비고전복죽파우치420g,미출력,가공식품,대용식,즉석죽
223,8801007745732,CJ)비비고단호박죽파우치450g,미출력,가공식품,대용식,즉석죽
224,8801007745794,CJ)햇반누룽지닭백숙죽,미출력,가공식품,대용식,즉석죽
225,8801007746197,CJ)비비고통단팥죽,미출력,가공식품,대용식,즉석죽
226,8801007760278,CJ)햇반버섯야채죽,미출력,가공식품,대용식,즉석죽
227,8801007760292,CJ)비비고쇠고기죽,미출력,가공식품,대용식,즉석죽
228,8801007760322,CJ)햇반단호박죽,미출력,가공식품,대용식,즉석죽
229,8801007761749,CJ)비비고돼지고기김치찌개460G,미출력,가공식품,대용식,기타가공식품
230,8801007769868,CJ)비비고추어탕460g,미출력,가공식품,대용식,기타가공식품
231,8801007778198,CJ)햇반닭곰탕컵밥,미출력,가공식품,대용식,즉석컵밥
232,8801007778266,CJ)햇반설렁탕컵밥,미출력,가공식품,대용식,즉석컵밥
233,8801007778280,CJ)햇반치킨마요덮밥,미출력,가공식품,대용식,즉석컵밥
234,8801007783178,CJ)비비고반계탕600g,미출력,가공식품,대용식,기타가공식품
235,8801007789859,CJ)비비고육개장300g,미출력,가공식품,대용식,기타가공식품
236,8801007791722,CJ)비비고녹두닭죽파우치450g,미출력,가공식품,대용식,즉석죽
237,8801007792477,CJ)고등어시래기조림160g,미출력,가공식품,대용식,기타가공식품
238,8801007792514,CJ)코다리무조림175g,미출력,가공식품,대용식,기타가공식품
239,8801007792736,CJ)비비고시래기감자탕460g,미출력,가공식품,대용식,기타가공식품
240,8801007792835,CJ)비비고사골순댓국460g,미출력,가공식품,대용식,기타가공식품
241,8801007795386,CJ)밸런스밀프로틴쉐이크귀리50g,미출력,가공식품,대용식,시리얼
242,8801007795409,CJ)밸런스밀프로틴쉐이크바나나50g,미출력,가공식품,대용식,시리얼
243,8801007795447,CJ)밸런스밀프로틴쉐이크고구마50g,미출력,가공식품,대용식,시리얼
244,8801007795461,CJ)밸런스밀프로틴쉐이크견과50g,미출력,가공식품,대용식,시리얼
245,8801007818955,CJ)햇반매일찰잡곡밥210g(36),미출력,가공식품,대용식,즉석밥
246,8801007819570,CJ)햇반매일찰잡곡밥210g*3입,미출력,가공식품,대용식,즉석밥
247,8801007820392,CJ)햇반김치날치알밥컵밥,미출력,가공식품,대용식,즉석컵밥
248,8801007820415,CJ)햇반불닭마요덮밥,미출력,가공식품,대용식,즉석컵밥
249,8801007826011,CJ)비비고동지팥죽파우치450g,미출력,가공식품,대용식,즉석죽
250,8801007830889,CJ)햇반매일잡곡밥210G*8입,미출력,가공식품,대용식,즉석밥
251,8801007832166,CJ)비비고불낙죽파우치450g,미출력,가공식품,대용식,즉석죽
252,8801007832265,CJ)비비고삼선해물죽파우치450g,미출력,가공식품,대용식,즉석죽
253,8801007832425,CJ)비비고흑임자죽,미출력,가공식품,대용식,즉석죽
254,8801007833101,CJ)햇반간장계란장덮밥,미출력,가공식품,대용식,즉석컵밥
255,8801007833620,CJ)햇반참치마요덮밥,미출력,가공식품,대용식,즉석컵밥
256,8801007849805,CJ)비비고한우사골곰탕500g,미출력,가공식품,대용식,기타가공식품
257,8801007860459,CJ)햇반현미쌀밥210g(36),미출력,가공식품,대용식,즉석밥
258,8801007863351,CJ)햇반현미쌀밥210G*8입,미출력,가공식품,대용식,즉석밥
259,8801007867045,CJ)햇반스팸김치덮밥,미출력,가공식품,대용식,즉석컵밥
260,8801007871783,CJ)비비고토종참기름식탁김20g,미출력,가공식품,대용식,김류
261,8801007874982,CJ)비비고설렁탕300g,미출력,가공식품,대용식,기타가공식품
262,8801007880280,CJ)구수한쌀밥210g,미출력,가공식품,대용식,즉석밥
263,8801007881041,CJ)구수한쌀밥210g*12입,미출력,가공식품,대용식,즉석밥
264,8801007881577,CJ)명가토종김4g,미출력,가공식품,대용식,김류
265,8801007894812,CJ)햇반빅스팸마요덮밥,미출력,가공식품,대용식,즉석컵밥
266,8801007894850,CJ)햇반빅치킨마요덮밥,미출력,가공식품,대용식,즉석컵밥
267,8801007894898,CJ)햇반빅스팸김치덮밥,미출력,가공식품,대용식,즉석컵밥
268,8801007894911,CJ)햇반빅김치날치알밥컵밥,미출력,가공식품,대용식,즉석컵밥
269,8801007900933,CJ)햇반새우계란죽,미출력,가공식품,대용식,즉석죽
270,8801007901053,CJ)햇반소고기야채죽,미출력,가공식품,대용식,즉석죽
271,8801007903699,CJ)햇반솥반버섯영양밥200g,미출력,가공식품,대용식,즉석밥
272,8801007904054,CJ)햇반솥반뿌리채소영양밥200G,미출력,가공식품,대용식,즉석밥
