base_date,predict_date,plu_code,product_name,product_category,predicted_sales_qty,recent7_mean,guardrailed_predicted_sales_qty,recommended_order_qty
2025-08-29,2025-08-30,8809650798020.0,대정)더블숯불갈비맛&김치제육삼각2편,밥류,22.33338217338218,1.1428571428571428,1.3714285714285712,2
2025-08-29,2025-08-30,8809962581617.0,대정)햄에그샌드위치2편,조리빵,36.54479553779554,3.142857142857143,3.7714285714285714,4
2025-08-29,2025-08-30,8809962582102.0,대정)CJ_햄야채토스트샌드2편,조리빵,19.42194536019537,4.714285714285714,5.6571428571428575,6
2025-08-31,2025-09-01,4897036692073.0,코카)몬스터에너지시트라캔355ml,음료,10.793819624819626,3.142857142857143,3.7714285714285714,4
2025-08-31,2025-09-01,8801007403571.0,CJ)맥스봉숯불구이맛핫바90g,간편식품,7.227590187590188,6.285714285714286,6.662464646464647,7
2025-08-31,2025-09-01,8801062879090.0,롯데)ABC초코쿠키쿠앤크43g(32),과자,4.734218832018502,1.1428571428571428,1.3714285714285712,2
2025-08-31,2025-09-01,8801094012403.0,코카)콜라펫1.5L,음료,4.708238581507931,1.4285714285714286,1.7142857142857142,2
2025-08-31,2025-09-01,8801115224143.0,서울)마이픽플레인쿠키링131g,유제품,23.336590409590418,2.7142857142857144,3.257142857142857,4
2025-08-31,2025-09-01,8801382127789.0,웅진)자연은알로에펫500ml,음료,12.45643095793096,7.0,8.4,9
2025-08-31,2025-09-01,8801382147107.0,아임이)신선함을그대로오렌지펫1.5L,음료,3.045380956826675,1.1428571428571428,1.3714285714285712,2
2025-08-31,2025-09-01,8809787260070.0,에이스)마이짱복숭아맛22g,캔디/초콜릿,18.55212301587301,4.0,4.8,6
2025-09-30,2025-10-01,4897036693797.0,코카)몬스터에너지선라이즈캔355ml,음료,20.353523809523807,1.7142857142857142,2.057142857142857,3
2025-09-30,2025-10-01,8410707007486.0,후버)파인애플&사과&포도주스200ml(S),유제품,23.46073412698414,2.0,2.4,3
2025-09-30,2025-10-01,8410707007509.0,후버)복숭아&포도주스200ml(S),유제품,16.21403427128427,2.2857142857142856,2.7428571428571424,3
2025-09-30,2025-10-01,8800244140133.0,아임이)아메리카노헤이즐넛향340ml,음료,26.58507539682541,3.571428571428572,4.2857142857142865,5
2025-09-30,2025-10-01,8801007446998.0,CJ)햇반직화짜장덮밥,가공식품,2.732904530200052,2.571428571428572,2.636018954937164,3
2025-09-30,2025-10-01,8801007894850.0,CJ)햇반빅치킨마요덮밥,가공식품,4.034154498215623,1.2857142857142858,1.542857142857143,2
2025-09-30,2025-10-01,8801045431314.0,오뚜기)진비빔면(큰컵),가공식품,3.1348996787918413,2.142857142857143,2.539674157231022,3
2025-09-30,2025-10-01,8801056086657.0,롯데)2%아쿠아제로펫500ml,음료,92.067746031746,7.428571428571429,8.914285714285715,10
2025-09-30,2025-10-01,8801056241506.0,롯데)펩시제로카페인캔355ml,음료,29.10461219336219,3.857142857142857,4.628571428571428,5
2025-09-30,2025-10-01,8801068913774.0,삼립)상하이스파이시버거2편(중단),조리빵,53.77687953712953,3.142857142857143,3.7714285714285714,4
2025-09-30,2025-10-01,8801073212619.0,삼양)로제불닭볶음면큰컵,가공식품,20.7230641025641,3.0,3.5999999999999996,4
2025-09-30,2025-10-01,8801094989200.0,코카)씨그램레몬펫350ml,음료,7.621043618998223,1.1428571428571428,1.3714285714285712,2
2025-09-30,2025-10-01,8801117368005.0,오리온)키위알맹이젤리67g,캔디/초콜릿,5.996164957009671,1.8571428571428568,2.228571428571428,3
2025-09-30,2025-10-01,8801155742393.0,덴마크)소화가잘되는우유190ml,유제품,19.903679713575755,4.285714285714286,5.142857142857142,6
2025-09-30,2025-10-01,8801155743772.0,덴마크)소화가잘되는우유딸기190ml,유제품,20.582174603174604,2.142857142857143,2.571428571428571,3
2025-09-30,2025-10-01,8801155743789.0,덴마크)소화가잘되는우유초코190ml,유제품,34.45728861927546,3.4285714285714284,4.114285714285714,5
2025-09-30,2025-10-01,8801550004867.0,아임이)허니얼그레이티원컵(D),커피차/건강,4.766071603167998,2.2857142857142856,2.7428571428571424,3
2025-09-30,2025-10-01,8805684010633.0,MDS)라구파스타230g,간편식품,9.795427428866285,2.7142857142857144,3.257142857142857,4
2025-09-30,2025-10-01,8806016115613.0,동화)생생톤UP병210ml,음료,8.855337709448174,2.142857142857143,2.571428571428571,3
2025-09-30,2025-10-01,8808024025809.0,쟈뎅)시그니처빅헤이즐넛320ml,음료,6.506589013699479,1.8571428571428568,2.228571428571428,3
2025-09-30,2025-10-01,8809083707422.0,이가)수제비라면183g,간편식품,6.133737705363091,1.7142857142857142,2.057142857142857,3
2025-09-30,2025-10-01,8809296884675.0,아임이)얼큰e라면봉지,가공식품,12.31449006875478,2.7142857142857144,3.257142857142857,4
2025-09-30,2025-10-01,8809565381607.0,그린)스테이크버거2편(중단),조리빵,22.943691697191703,1.7142857142857142,2.057142857142857,3
2025-09-30,2025-10-01,8809565381768.0,그린)불고기새우버거2편(중단),조리빵,7.232197833813933,1.8571428571428568,2.228571428571428,3
2025-09-30,2025-10-01,8809565381812.0,그린)불고기버거2편(중단),조리빵,27.441700715950724,2.0,2.4,3
2025-09-30,2025-10-01,8809565382062.0,그린)빅더블불고기치즈버거2편(중단),조리빵,25.33674603174604,2.2857142857142856,2.7428571428571424,3
2025-09-30,2025-10-01,8809650793605.0,대정)숯불맛소불고기김밥2편,밥류,77.06582539682539,7.285714285714286,8.742857142857142,10
2025-09-30,2025-10-01,8809650794725.0,대정)통스팸계란삼각김밥2편,밥류,66.21379761904761,5.285714285714286,6.3428571428571425,7
2025-09-30,2025-10-01,8809650797641.0,대정)더빅베이컨참치마요삼각2편,밥류,79.5317738095238,5.285714285714286,6.3428571428571425,7
2025-09-30,2025-10-01,8809650797764.0,대정)더빅뉴참치마요삼각2편,밥류,49.03666702741702,6.428571428571429,7.714285714285714,9
2025-09-30,2025-10-01,8809650797818.0,대정)더빅통햄참치마요삼각2편,밥류,78.47700305250305,5.142857142857143,6.171428571428572,7
2025-09-30,2025-10-01,8809650797887.0,대정)통스팸참치마요삼각,밥류,19.34102922077922,1.2857142857142858,1.542857142857143,2
2025-09-30,2025-10-01,8809650797894.0,대정)통스팸참치마요삼각2편,밥류,77.25920238095236,10.428571428571429,12.514285714285714,14
2025-09-30,2025-10-01,8809650797900.0,대정)전주비빔참치마요삼각,밥류,17.229767316017316,1.0,1.2,2
2025-09-30,2025-10-01,8809650797917.0,대정)전주비빔참치마요삼각2편,밥류,71.96678174603173,5.142857142857143,6.171428571428572,7
2025-09-30,2025-10-01,8809650799836.0,대정)더빅숯불갈비맛삼각2편,밥류,35.45966214341213,4.142857142857143,4.9714285714285715,6
2025-09-30,2025-10-01,8809909950643.0,탭스)나들이도시락2편(유부&닭강정),밥류,10.480358225108226,1.8571428571428568,2.228571428571428,3
2025-09-30,2025-10-01,8809962580788.0,대정)뉴참치마요삼각김밥,밥류,30.292999278499277,2.4285714285714284,2.914285714285714,4
2025-09-30,2025-10-01,8809962580795.0,대정)뉴참치마요삼각김밥2편,밥류,72.53279689754689,6.857142857142857,8.228571428571428,9
2025-09-30,2025-10-01,8809962583505.0,대정)더빅참치김치삼각2편,밥류,40.0783482905983,3.7142857142857135,4.457142857142856,5
2025-09-30,2025-10-01,8809962584588.0,대정)상상_900삼각2편(햄베이컨참치),밥류,57.52523412698412,5.714285714285714,6.857142857142857,8
2025-09-30,2025-10-01,8809962584601.0,대정)매콤제육햄말이주먹밥2편,밥류,95.90130952380947,12.142857142857142,14.57142857142857,16
2025-09-30,2025-10-01,8809962585110.0,대정)여경래_더빅XO게맛살볶음밥삼각2편,밥류,10.8141626984127,2.2857142857142856,2.7428571428571424,3
2025-09-30,2025-10-01,8990800000992.0,농심)멘토스포도,캔디/초콜릿,8.50182609057609,2.0,2.4,3
2025-10-31,2025-11-01,4897036693728.0,코카)몬스터에너지제로슈거캔355ml,음료,25.27372782772783,3.4285714285714284,4.114285714285714,5
2025-10-31,2025-11-01,4902494220024.0,아임이)구슬알라무네오리지널200ml(S),음료,45.49829244976048,5.571428571428571,6.685714285714285,8
2025-10-31,2025-11-01,8800244140195.0,아임이)블루레몬에이드340ml,음료,12.055222222222223,3.0,3.5999999999999996,4
2025-10-31,2025-11-01,8801007894812.0,CJ)햇반빅스팸마요덮밥,가공식품,7.038275936907649,1.0,1.2,2
2025-10-31,2025-11-01,8801007921235.0,CJ)햇반빅치즈닭갈비덮밥,가공식품,8.56914096606008,1.2857142857142858,1.542857142857143,2
2025-10-31,2025-11-01,8801045004280.0,오뚜기)고기버블만두168g,간편식품,26.60522366522366,4.0,4.8,6
2025-10-31,2025-11-01,8801045338286.0,오뚜기)김치버블만두168g,간편식품,5.681602692220339,0.7142857142857143,0.8571428571428571,1
2025-10-31,2025-11-01,8801068402261.0,포켓몬)피카츄치즈케익80g,빵/디저트,53.31854112554112,9.285714285714286,11.142857142857144,12
2025-10-31,2025-11-01,8801111905299.0,크라운)키커바1000,캔디/초콜릿,68.95894338994336,16.285714285714285,19.54285714285714,21
2025-10-31,2025-11-01,8801115215851.0,서울)마이픽딸기초코링120g,유제품,11.604589869281044,5.857142857142857,7.028571428571428,8
2025-10-31,2025-11-01,8801382147121.0,아임이)신선함을그대로알로에펫500ml,음료,62.03298160173159,12.571428571428571,15.085714285714285,16
2025-10-31,2025-11-01,8802876205280.0,아임이)이천쌀미니약과80g,과자,60.3937269119769,9.714285714285714,11.657142857142857,13
2025-10-31,2025-11-01,8809288635315.0,BR)망고탱고워터펫500ml,음료,4.547528418865454,1.2857142857142858,1.542857142857143,2
2025-10-31,2025-11-01,8809296884552.0,아임이)얼큰e라면컵,가공식품,112.62154473304476,22.285714285714285,26.74285714285714,29
2025-10-31,2025-11-01,8809650793131.0,대정)통스팸마요&김치반반김밥2편,밥류,97.12661904761906,17.571428571428573,21.085714285714285,23
2025-10-31,2025-11-01,8809650794015.0,대정)베이컨참치마요김밥2편,밥류,115.17113492063493,19.857142857142858,23.82857142857143,26
2025-10-31,2025-11-01,8809650799447.0,대정)뉴참치김치김밥2편,밥류,96.55417279942282,20.285714285714285,24.34285714285714,26
2025-10-31,2025-11-01,8809650799584.0,대정)불고기전주비빔김밥2편,밥류,102.30476984126986,19.571428571428573,23.485714285714288,25
2025-10-31,2025-11-01,8809909950759.0,탭스)계란말이김밥2편,밥류,97.14935930735932,14.714285714285714,17.657142857142855,19
2025-10-31,2025-11-01,8809962581549.0,대정)페스츄리에그샌드2편(중단),조리빵,20.68259932808849,3.7142857142857135,4.457142857142856,5
2025-10-31,2025-11-01,8809962581846.0,대정)고소한참치마요김밥2편,밥류,95.36652597402598,22.142857142857142,26.57142857142857,28
2025-10-31,2025-11-01,8809962583437.0,대정)불향가득불고기김밥2편,밥류,80.51384668109671,17.857142857142858,21.428571428571427,23
2025-10-31,2025-11-01,8809962584175.0,대정)상상_1900김밥2편,밥류,102.423645021645,17.428571428571427,20.91428571428571,22
2025-10-31,2025-11-01,9556001216144.0,네슬레)킷캣청키쿠키앤크림38g,캔디/초콜릿,16.011740620490617,2.142857142857143,2.571428571428571,3
2025-11-28,2025-11-29,88022147.0,J)메비우스LBS믹스그린1mg,담배,7.26625647263502,2.0,2.4,3
2025-11-28,2025-11-29,8809650798099.0,대정)더블스팸김치볶음&햄참치마요삼각,밥류,4.280894438894439,1.0,1.2,2
2025-11-30,2025-12-01,6907938051064.0,에이스)쿠키속초코짱19g,과자,115.95414682539683,17.142857142857142,20.57142857142857,22
2025-11-30,2025-12-01,6971834070283.0,아임이)달콤바삭쌀과자100g(S)(20),과자,23.661406204906207,5.714285714285714,6.857142857142857,8
2025-11-30,2025-12-01,8800244140157.0,아임이)벤티아메리카노헤이즐넛향500ml,음료,4.660301394115056,1.1428571428571428,1.3714285714285712,2
2025-11-30,2025-12-01,8800244140355.0,아임이)온숲제로망고에이드340ml,음료,22.167088023088013,3.0,3.5999999999999996,4
2025-11-30,2025-12-01,8801043015110.0,농심)오징어짬뽕봉지,가공식품,17.11449074074074,4.0,4.8,6
2025-11-30,2025-12-01,8801043022262.0,농심)짜파게티더블랙큰사발,가공식품,19.71593686868687,3.857142857142857,4.628571428571428,5
2025-11-30,2025-12-01,8801043068178.0,농심)멘토스사워파인애플,캔디/초콜릿,12.254435592185589,4.571428571428571,5.485714285714285,6
2025-11-30,2025-12-01,8801043070881.0,농심)신라면더레드큰사발,가공식품,10.887600353350358,5.0,6.0,7
2025-11-30,2025-12-01,8801094985202.0,코카)씨그램라임펫350ml,음료,5.425830089289719,2.0,2.4,3
2025-11-30,2025-12-01,8801111953924.0,크라운)마이쮸핑크리치44g,캔디/초콜릿,17.427581083948727,3.0,3.5999999999999996,4
2025-11-30,2025-12-01,8801117113407.0,오리온)핫고래밥매콤양념56g(12),과자,6.262936649750644,2.4285714285714284,2.914285714285714,4
2025-11-30,2025-12-01,8801117362409.0,오리온)자두알맹이젤리67g,캔디/초콜릿,11.530852389440623,3.2857142857142856,3.9428571428571426,5
2025-11-30,2025-12-01,8801382147145.0,아임이)신선함을그대로감귤펫500ml,음료,120.34219841269842,20.571428571428573,24.685714285714287,26
2025-11-30,2025-12-01,8801382148739.0,아임이)소프트워터복숭아펫500ml(new),음료,43.38169624819625,7.857142857142857,9.428571428571427,10
2025-11-30,2025-12-01,8801382148753.0,아임이)소프트워터청포도펫500ml(new),음료,36.50842732267733,7.142857142857143,8.571428571428571,9
2025-11-30,2025-12-01,8801382148777.0,아임이)에너지워터블루레몬펫500ml(new),음료,54.921707986458,8.857142857142858,10.628571428571428,12
2025-11-30,2025-12-01,8801898162878.0,행복)반숙란2입,간편식품,50.57417099567101,13.0,15.6,17
2025-11-30,2025-12-01,8808024033477.0,아임이)아메리카노블랙340ml,음료,34.85347005772005,9.428571428571429,11.314285714285715,12
2025-11-30,2025-12-01,8809027550039.0,"아임이)진지한풍미,빠다팝콘90g(10)",과자,4.883047672099142,1.8571428571428568,2.228571428571428,3
2025-11-30,2025-12-01,8809223278980.0,PK)초코썸76g(16),과자,7.096170020059625,1.4285714285714286,1.7142857142857142,2
2025-11-30,2025-12-01,8809486991770.0,효성)무직타이거찹쌀손약과50g,과자,58.11473412698411,7.0,8.4,9
2025-11-30,2025-12-01,8809626920295.0,링티)제로복숭아펫500ml,음료,55.527693362193375,5.428571428571429,6.514285714285714,7
2025-11-30,2025-12-01,8809720820644.0,에이스)추억의초코도나스60g,빵/디저트,11.149190242763774,2.857142857142857,3.4285714285714284,4
2025-11-30,2025-12-01,8809799270203.0,링티)제로레몬펫500ml,음료,31.664306471306467,2.857142857142857,3.4285714285714284,4
2025-11-30,2025-12-01,8995077605123.0,아임이)바닐라향웨이퍼롤115g(S),과자,19.309977272727263,1.8571428571428568,2.228571428571428,3
2025-12-30,2025-12-31,88021492.0,P)테리아퍼플웨이브,담배,32.34227052312767,3.2857142857142856,3.9428571428571426,5
2025-12-30,2025-12-31,88023021.0,P)테리아그린,담배,4.029421032974311,1.5714285714285714,1.8857142857142857,2
2025-12-30,2025-12-31,88023465.0,P)말보로비스타썸머스플래시3mg,담배,3.463996825396825,2.0,2.4,3
2025-12-31,2026-01-01,1500000200596.0,CJ)햇반사골곰탕국밥,가공식품,4.591720368711748,1.5714285714285714,1.8857142857142857,2
2025-12-31,2026-01-01,5410126132038.0,로투스)벨지안와플50g,빵/디저트,34.76207936507935,23.428571428571427,27.961974603174596,30
2025-12-31,2026-01-01,8801037003536.0,동서)스타벅스더블샷바닐라캔275ml,음료,4.022233679047615,1.4285714285714286,1.7142857142857142,2
2025-12-31,2026-01-01,8801068405651.0,삼립)초당옥수수크림빵100g,빵/디저트,6.926653030303031,2.2857142857142856,2.7428571428571424,3
2025-12-31,2026-01-01,8801104220200.0,빙그레)딸기타임200ml,유제품,61.72497655122656,40.142857142857146,48.17142857142857,51
2025-12-31,2026-01-01,8801117123901.0,마켓오네이처)오그래놀라유산균바35g,캔디/초콜릿,34.48298051948053,7.0,8.4,9
2025-12-31,2026-01-01,8801382147114.0,아임이)신선함을그대로포도펫1.5L,음료,3.402989214792494,1.5714285714285714,1.8857142857142857,2
2025-12-31,2026-01-01,8801382149453.0,아임이)신선함을그대로망고펫500ml,음료,47.259151154401145,47.285714285714285,47.27508903318903,50
2025-12-31,2026-01-01,8801753111966.0,연세)플레인요거트300ml,유제품,36.9761829004329,10.285714285714286,12.342857142857143,13
2025-12-31,2026-01-01,8801898162823.0,행복)훈제란2입,간편식품,27.381775974025967,26.428571428571427,26.809853246753242,29
2025-12-31,2026-01-01,8809288634967.0,BR)레인보우샤베트워터펫500ml,음료,2.8108335149367933,1.2857142857142858,1.542857142857143,2
2025-12-31,2026-01-01,8809293682489.0,미야오캣)곤약젤리포도130g,간편식품,7.244889200889201,5.0,5.897955680355681,7
2025-12-31,2026-01-01,8809403539085.0,인테이크)슈가로로코코제로리치펫340ml,음료,6.485697343059419,3.857142857142857,4.628571428571428,5
2025-12-31,2026-01-01,8809403539092.0,인테이크)슈가로로코코제로포도펫340ml,음료,27.62546428571429,7.428571428571429,8.914285714285715,10
2025-12-31,2026-01-01,8809565382055.0,그린)인기인가요샌드위치2편,조리빵,25.572329365079355,22.285714285714285,23.600360317460314,25
2025-12-31,2026-01-01,8809962581587.0,대정)아삭햄야채샐러드샌드위치,조리빵,29.56661904761904,7.285714285714286,8.742857142857142,10
2025-12-31,2026-01-01,8809962582355.0,대정)올바른햄에그김치김밥,밥류,6.426637445887444,2.142857142857143,2.571428571428571,3
2025-12-31,2026-01-01,9555022306551.0,아임이)라면스낵250g10입(S)(10),과자,3.9560952380952377,1.5714285714285714,1.8857142857142857,2
2026-01-31,2026-02-01,1500000200602.0,CJ)햇반순두부찌개국밥,가공식품,4.327266194060673,1.7142857142857142,2.057142857142857,3
2026-01-31,2026-02-01,7622210248428.0,밀카)무40g,과자,15.24694846953274,9.0,10.799999999999999,12
2026-01-31,2026-02-01,8691216099579.0,하리보)골드베어사우어80g,캔디/초콜릿,12.761373716561216,7.428571428571429,8.914285714285715,10
2026-01-31,2026-02-01,8800244140096.0,아임이)벤티아메리카노블랙500ml,음료,4.9776564335909725,1.8571428571428568,2.228571428571428,3
2026-01-31,2026-02-01,8801045725529.0,오뚜기)컵밥오뚜기카레320g,가공식품,3.817051766228628,3.142857142857143,3.412534992205737,4
2026-01-31,2026-02-01,8801045892641.0,오뚜기)컵밥참치마요덮밥,가공식품,3.214048452416874,2.857142857142857,2.9999050952524637,4
2026-01-31,2026-02-01,8801062885404.0,롯데)짱셔요후르츠51g,캔디/초콜릿,13.856719215446388,9.142857142857142,10.97142857142857,12
2026-01-31,2026-02-01,8801066019447.0,사조)숯불구이맛후랑크70g,간편식품,76.59189826839827,67.28571428571429,71.00818787878788,75
2026-01-31,2026-02-01,8801068928761.0,삼립)베이컨체다치즈부리또125g,간편식품,15.773201659451658,10.0,12.0,13
2026-01-31,2026-02-01,8801104220125.0,빙그레)초코타임200ml,유제품,66.98410281385283,77.57142857142857,73.33649826839827,78
2026-01-31,2026-02-01,8801105915006.0,코카)갈아만든배캔340ml,음료,4.421218138278429,2.142857142857143,2.571428571428571,3
2026-01-31,2026-02-01,8801117138004.0,마켓오네이처)오그래놀라단백질바40g,캔디/초콜릿,17.522244172494172,16.0,16.60889766899767,18
2026-01-31,2026-02-01,8801117344108.0,오리온)아이셔캔디청사과맛42g,캔디/초콜릿,13.909187423687424,10.142857142857142,11.649389255189256,13
2026-01-31,2026-02-01,8801117363307.0,오리온)아이셔츄포도&샤인머스캣48g,캔디/초콜릿,8.581594274020032,4.857142857142857,5.828571428571428,7
2026-01-31,2026-02-01,8801117549916.0,오리온)오뜨쇼콜라150g,과자,5.036779704216233,2.2857142857142856,2.7428571428571424,3
2026-01-31,2026-02-01,8801123725694.0,롯데)의성마늘프랑크빅핫도그140g,간편식품,5.736678498924562,2.0,2.4,3
2026-01-31,2026-02-01,8801204904246.0,청우)고구마형과자120g(20)new,과자,6.934424262548975,3.2857142857142856,3.9428571428571426,5
2026-01-31,2026-02-01,8801223010485.0,일화)부르르제로사이다캔250ml,음료,23.567365967365973,24.857142857142858,24.3412321012321,26
2026-01-31,2026-02-01,8801382147077.0,아임이)신선함을그대로알로에펫1.5L,음료,7.374777310343552,2.7142857142857144,3.257142857142857,4
2026-01-31,2026-02-01,8801382149477.0,아임이)신선함을그대로망고펫1.5L,음료,5.594101515410882,3.4285714285714284,4.114285714285714,5
2026-01-31,2026-02-01,8801392060632.0,CJ)맥스봉오리지널70g,간편식품,10.93874139134107,3.4285714285714284,4.114285714285714,5
2026-01-31,2026-02-01,8801654091947.0,아임이)바삭e김도시락김5g,가공식품,16.345225132310038,9.714285714285714,11.657142857142857,13
2026-01-31,2026-02-01,8801753111201.0,연세)복숭아요거트300ml,유제품,9.862744270723068,4.142857142857143,4.9714285714285715,6
2026-01-31,2026-02-01,8802876204658.0,동화)달콤한강냉이스낵65g(12),과자,6.623756062933483,2.7142857142857144,3.257142857142857,4
2026-01-31,2026-02-01,8803186200163.0,청정)몽베스트펫330ml,음료,90.53287085137084,134.42857142857142,116.87029119769119,123
2026-01-31,2026-02-01,8803465070616.0,흥생)반숙계란2입,간편식품,73.30401587301587,78.42857142857143,76.3787492063492,81
2026-01-31,2026-02-01,8806379998304.0,미용)접이식꼬리빗,생활잡화,4.925405817595034,2.4285714285714284,2.914285714285714,4
2026-01-31,2026-02-01,8808244201045.0,광동)삼다수펫2L,음료,3.954410402450253,4.571428571428571,4.324621303837244,5
2026-01-31,2026-02-01,8809148791441.0,KG)페퍼그릴닭가슴살140g,간편식품,18.86563239538239,16.0,17.146252958152957,19
2026-01-31,2026-02-01,8809189925140.0,아임이)통감자갈릭바게트맛110g(8),과자,10.185201903920465,3.0,3.5999999999999996,4
2026-01-31,2026-02-01,8809288634974.0,BR)피치요거트워터펫500ml,음료,3.776471706550343,1.4285714285714286,1.7142857142857142,2
2026-01-31,2026-02-01,8809293682472.0,미야오캣)곤약젤리복숭아130g,간편식품,9.903142885375493,4.571428571428571,5.485714285714285,6
2026-01-31,2026-02-01,8809720820309.0,에이스)미니뻥튀기오리지널42g(20),과자,11.433286516439289,2.0,2.4,3
2026-01-31,2026-02-01,8995077605116.0,아임이)초코웨이퍼롤115g(S),과자,10.988611749361748,5.857142857142857,7.028571428571428,8
2026-01-31,2026-02-01,9557062361347.0,아임이)감자칩사워크림어니언110g(S),과자,10.967156862745098,7.428571428571429,8.844005602240896,10
2026-02-27,2026-02-28,8801117369408.0,오리온)닥터유Pro단백질딸기250ml,유제품,18.99996176046176,3.571428571428572,4.2857142857142865,5
2026-02-27,2026-02-28,8801155731830.0,동원)덴마크바나바나우유300ml,유제품,18.874002886002884,18.428571428571427,18.60674401154401,20
2026-02-27,2026-02-28,8809962581594.0,대정)아삭햄야채샐러드샌드위치2편,조리빵,27.02984992784993,32.57142857142857,30.354797113997115,32
2026-02-27,2026-02-28,8809962581884.0,대정)베이컨치즈샌드위치2편,조리빵,38.59720779220781,28.428571428571427,32.49602597402598,35
2026-02-27,2026-02-28,8809962582362.0,대정)올바른햄에그김치김밥2편,밥류,60.07728787878789,63.285714285714285,62.00234372294373,66
2026-02-28,2026-03-01,3045471008114.0,폴트)딸기타르트150g,과자,4.879687506289739,1.5714285714285714,1.8857142857142857,2
2026-02-28,2026-03-01,4001686323366.0,하리보)해피콜라100g,캔디/초콜릿,11.477079725829723,2.2857142857142856,2.7428571428571424,3
2026-02-28,2026-03-01,6971834070290.0,아임이)고소바삭쌀과자100g(S)(24),과자,24.54129283380017,9.0,10.799999999999999,12
2026-02-28,2026-03-01,8691216099593.0,하리보)프리마베라80g,캔디/초콜릿,7.260011183261183,0.7142857142857143,0.8571428571428571,1
2026-02-28,2026-03-01,8801007009377.0,CJ)가쓰오우동한그릇용기면222.5g,간편식품,14.7275714631317,5.857142857142857,7.028571428571428,8
2026-02-28,2026-03-01,8801019209000.0,해태)충전시간40g,캔디/초콜릿,17.08888401091662,4.0,4.8,6
2026-02-28,2026-03-01,8801043067317.0,츄파춥스)사워바이츠60g,캔디/초콜릿,41.397395743145736,11.428571428571429,13.714285714285714,15
2026-02-28,2026-03-01,8801043450690.0,농심)웰치포도캔355ml,음료,26.112287929176087,10.571428571428571,12.685714285714285,14
2026-02-28,2026-03-01,8801045759623.0,오뚜기)참깨라면볶음면큰컵,가공식품,27.310997557997556,9.142857142857142,10.97142857142857,12
2026-02-28,2026-03-01,8801047290117.0,동원)쿨피스톡제로파인애플펫340ml,음료,28.44743875732111,10.142857142857142,12.17142857142857,13
2026-02-28,2026-03-01,8801068922905.0,삼립)불고기후랑크70g,간편식품,28.31483621933622,7.285714285714286,8.742857142857142,10
2026-02-28,2026-03-01,8801097136519.0,동아)나랑드사이다제로그린애플캔245ml,음료,24.449650046032403,13.0,15.6,17
2026-02-28,2026-03-01,8801111911689.0,크라운)키커바현미28g,캔디/초콜릿,11.140011657012604,2.142857142857143,2.571428571428571,3
2026-02-28,2026-03-01,8801111930055.0,크라운)키커바녹차30g,캔디/초콜릿,37.59938203463203,19.857142857142858,23.82857142857143,26
2026-02-28,2026-03-01,8801117157500.0,마켓오네이처)오그래놀라철분바35g,캔디/초콜릿,12.010737567490764,3.4285714285714284,4.114285714285714,5
2026-02-28,2026-03-01,8801117352806.0,오리온)아이셔캔디소다맛42g,캔디/초콜릿,16.686918212378238,4.285714285714286,5.142857142857142,6
2026-02-28,2026-03-01,8801117488901.0,오리온)톡핑헤이즐넛초콜릿43g,캔디/초콜릿,21.351051500786788,6.857142857142857,8.228571428571428,9
2026-02-28,2026-03-01,8801117652104.0,오리온)와우아이셔청사과21g,캔디/초콜릿,16.153697142229746,3.7142857142857135,4.457142857142856,5
2026-02-28,2026-03-01,8801223010478.0,일화)부르르제로콜라캔250ml,음료,50.03180724830728,18.714285714285715,22.45714285714286,24
2026-02-28,2026-03-01,8801382147091.0,아임이)신선함을그대로감귤펫1.5L,음료,11.03575493950494,2.571428571428572,3.0857142857142863,4
2026-02-28,2026-03-01,8801492391995.0,하림)마늘후랑크70g,간편식품,136.06570310245309,61.42857142857143,73.71428571428571,78
2026-02-28,2026-03-01,8809027550114.0,아임이)더블치즈팝콘75g(10),과자,5.432713008565241,1.8571428571428568,2.228571428571428,3
2026-02-28,2026-03-01,8809041427065.0,OKF)알로에베라킹펫500ml,음료,77.19730934343431,32.857142857142854,39.42857142857142,42
2026-02-28,2026-03-01,8809171363493.0,죠스)매콤꾸덕로제떡볶이198g,간편식품,6.734897704499938,2.142857142857143,2.571428571428571,3
2026-02-28,2026-03-01,8809809700645.0,웰그린)스위츠레몬녹차제로펫500ml,음료,64.9956672077922,23.428571428571427,28.11428571428571,30
2026-03-31,2026-04-01,1500000200572.0,CJ)햇반미역국밥,가공식품,7.277426691557498,3.142857142857143,3.7714285714285714,4
2026-03-31,2026-04-01,3178530407938.0,생미쉘)초코칩마들렝175g,과자,6.385748715497571,5.142857142857143,5.640013771913314,6
2026-03-31,2026-04-01,5410126486438.0,로투스)비스코프93g,과자,5.505021284271283,1.2857142857142858,1.542857142857143,2
2026-03-31,2026-04-01,6921211104292.0,농심)멘토스레인보우,캔디/초콜릿,15.53069246031746,10.571428571428571,12.555134126984127,14
2026-03-31,2026-04-01,76145759.0,토블론)밀크초콜렛35g,캔디/초콜릿,15.95328246753247,7.142857142857143,8.571428571428571,9
2026-03-31,2026-04-01,7622201750749.0,호올스)자몽27.9g,캔디/초콜릿,8.815736106794724,6.285714285714286,7.297723014146461,8
2026-03-31,2026-04-01,7622201750824.0,호올스)라임27.9g,캔디/초콜릿,5.380023227535242,2.857142857142857,3.4285714285714284,4
2026-03-31,2026-04-01,7622210206442.0,밀카)초코그레인42g,과자,4.845110314610315,1.5714285714285714,1.8857142857142857,2
