base_date,predict_date,plu_code,product_name,product_category,predicted_sales_qty,recommended_order_qty
2025-09-01,2025-09-02,8801073212619.0,삼양)로제불닭볶음면큰컵,가공식품,7.055247221253354,9
2025-09-01,2025-09-02,8801094989200.0,코카)씨그램레몬펫350ml,음료,4.246133328632771,6
2025-09-01,2025-09-02,8801117368005.0,오리온)키위알맹이젤리67g,캔디/초콜릿,4.505898998051997,6
2025-09-01,2025-09-02,8801155742393.0,덴마크)소화가잘되는우유190ml,유제품,8.508079754244697,11
2025-09-01,2025-09-02,8801155743772.0,덴마크)소화가잘되는우유딸기190ml,유제품,9.606657866960216,12
2025-09-01,2025-09-02,8801155743789.0,덴마크)소화가잘되는우유초코190ml,유제품,28.46990200138027,35
2025-09-01,2025-09-02,8801550004867.0,아임이)허니얼그레이티원컵(D),커피차/건강,3.830552536368931,5
2025-09-01,2025-09-02,8805684010633.0,MDS)라구파스타230g,간편식품,3.1597699526829626,4
2025-09-01,2025-09-02,8806016115613.0,동화)생생톤UP병210ml,음료,4.114573059274481,5
2025-09-01,2025-09-02,8808024025809.0,쟈뎅)시그니처빅헤이즐넛320ml,음료,5.869467680060506,8
2025-09-01,2025-09-02,8809083707422.0,이가)수제비라면183g,간편식품,2.5262335435728147,4
2025-09-01,2025-09-02,8809296884675.0,아임이)얼큰e라면봉지,가공식품,9.388905781781933,12
2025-09-01,2025-09-02,8809565381607.0,그린)스테이크버거2편(중단),조리빵,11.916224388822272,15
2025-09-01,2025-09-02,8809565381768.0,그린)불고기새우버거2편(중단),조리빵,4.695778379555925,6
2025-09-01,2025-09-02,8809565381812.0,그린)불고기버거2편(중단),조리빵,13.257940868070047,16
2025-09-01,2025-09-02,8809565382062.0,그린)빅더블불고기치즈버거2편(중단),조리빵,16.395546109496273,20
2025-09-01,2025-09-02,8809650793605.0,대정)숯불맛소불고기김밥2편,밥류,41.49959737484737,50
2025-09-01,2025-09-02,8809650794725.0,대정)통스팸계란삼각김밥2편,밥류,81.67684235209235,99
2025-09-01,2025-09-02,8809650797641.0,대정)더빅베이컨참치마요삼각2편,밥류,31.963256996271703,39
2025-09-01,2025-09-02,8809650797764.0,대정)더빅뉴참치마요삼각2편,밥류,55.19366414141413,67
2025-09-01,2025-09-02,8809650797818.0,대정)더빅통햄참치마요삼각2편,밥류,31.57371611721612,38
2025-09-01,2025-09-02,8809650797887.0,대정)통스팸참치마요삼각,밥류,15.389074286667922,19
2025-09-01,2025-09-02,8809650797894.0,대정)통스팸참치마요삼각2편,밥류,103.48796103896105,125
2025-09-01,2025-09-02,8809650797900.0,대정)전주비빔참치마요삼각,밥류,14.716184532868164,18
2025-09-01,2025-09-02,8809650797917.0,대정)전주비빔참치마요삼각2편,밥류,95.31508030858024,115
2025-09-01,2025-09-02,8809650799836.0,대정)더빅숯불갈비맛삼각2편,밥류,41.00794913419912,50
2025-09-01,2025-09-02,8809909950643.0,탭스)나들이도시락2편(유부&닭강정),밥류,12.054086089083684,15
2025-09-01,2025-09-02,8809962580788.0,대정)뉴참치마요삼각김밥,밥류,17.60872833327207,22
2025-09-01,2025-09-02,8809962580795.0,대정)뉴참치마요삼각김밥2편,밥류,102.68067063492065,124
